,Player,Pos,Age,Tm,G,MP,FG%,Dist.,2P_FGA%,0-3_FGA%,3-10_FGA%,10-16_FGA%,16-3P_FGA%,3P_FGA%,2P_FG%,0-3_FG%,3-10_FG%,10-16_FG%,16-3P_FG%,3P_FG%,2P_FGast,3P_FGast,Dunks_%FGA,Dunks_#,Corner_%3PA,Corner_3P%,Heaves_Att.,Heaves_#,Year,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,GREATEST_75_FLAG,Quartile,FIRST_2,NEXT_2,Improved
134,Rudy Gobert,C,21.5,UTA,63.5,1296.0,0.5449999999999999,2.05,0.9975,0.7865,0.194,0.0105,0.007,0.0025,0.5465,0.6475,0.187,0.0,0.0,0.0,0.632,0.0,0.27999999999999997,74.5,0.0,0.0,0,0,2014,203497.0,Rudy,Gobert,Rudy Gobert,"Gobert, Rudy",R. Gobert,rudy-gobert,1992-06-26T00:00:00,Cholet,France,Cholet/France,85.0,258.0,10.0,Center,Active,Y,1610612750.0,rudy_gobert,2013.0,2023.0,Y,Y,Y,2013,N,1,1,1,No
135,Rui Hachimura,PF,21.5,WAS,52.5,1620.5,0.472,11.4,0.8145,0.28200000000000003,0.217,0.157,0.15849999999999997,0.1855,0.5095000000000001,0.716,0.3845,0.40449999999999997,0.4205,0.3075,0.6845,1.0,0.093,51.5,0.28,0.302,3,0,2020,1629060.0,Rui,Hachimura,Rui Hachimura,"Hachimura, Rui",R. Hachimura,rui-hachimura,1998-02-08T00:00:00,Gonzaga,Japan,Gonzaga/Japan,80.0,230.0,4.0,Forward,Active,Y,1610612747.0,rui_hachimura,2019.0,2023.0,N,Y,Y,2019,N,2,2,4,Yes
136,Ryan Kelly,PF,22.5,LAL,55.5,1272.5,0.38,15.3,0.5914999999999999,0.177,0.153,0.1395,0.1225,0.4085,0.4065,0.6465000000000001,0.299,0.28700000000000003,0.343,0.337,0.651,0.9475,0.039,13.0,0.2205,0.448,0,0,2014,203527.0,Ryan,Kelly,Ryan Kelly,"Kelly, Ryan",R. Kelly,ryan-kelly,1991-04-09T00:00:00,Duke,USA,Duke/USA,83.0,230.0,5.0,Forward,Inactive,N,1610612747.0,ryan_kelly,2013.0,2016.0,Y,Y,Y,2013,N,3,3,4,Yes
137,Sam Dekker,PF,21.5,HOU,40.0,712.5,0.2365,6.3,0.282,0.218,0.049,0.006,0.0115,0.218,0.2955,0.3235,0.1785,0.2,0.25,0.1605,0.3635,0.4835,0.0605,22.0,0.1765,0.197,0,0,2016,1626155.0,Sam,Dekker,Sam Dekker,"Dekker, Sam",S. Dekker,sam-dekker,1994-05-06T00:00:00,Wisconsin,USA,Wisconsin/USA,80.0,219.0,5.0,Forward,Inactive,N,0.0,sam_dekker,2015.0,2021.0,Y,Y,Y,2015,N,1,2,2,No
138,Semi Ojeleye,PF,23.5,BOS,64.5,872.0,0.385,17.25,0.386,0.21850000000000003,0.0885,0.0325,0.046,0.614,0.481,0.6025,0.3665,0.3215,0.254,0.3175,0.746,0.9395,0.047,5.5,0.428,0.3575,0,0,2018,1628400.0,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,semi-ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,78.0,240.0,5.0,Forward,Inactive,N,0.0,semi_ojeleye,2017.0,2021.0,N,Y,Y,2017,N,2,2,4,Yes
139,Shabazz Napier,PG,23.5,MIA,53.0,806.0,0.36,18.1,0.4825,0.14400000000000002,0.0655,0.059,0.2145,0.5175000000000001,0.3755,0.358,0.25,0.4425,0.40149999999999997,0.34550000000000003,0.194,0.7190000000000001,0.0,0.0,0.20400000000000001,0.3085,1,0,2015,203894.0,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,shabazz-napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,72.0,175.0,7.0,Guard,Inactive,N,1610612757.0,shabazz_napier,2014.0,2019.0,Y,Y,Y,2014,N,3,3,4,Yes
140,Shai Gilgeous-Alexander,PG,20.5,LAC,76.0,2301.0,0.4735,11.3,0.7795000000000001,0.3,0.21200000000000002,0.179,0.0885,0.2205,0.5075000000000001,0.624,0.4105,0.4575,0.47150000000000003,0.357,0.27249999999999996,0.7210000000000001,0.0235,19.0,0.2935,0.42200000000000004,1,0,2019,1628983.0,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,shai-gilgeous-alexander,1998-07-12T00:00:00,Kentucky,Canada,Kentucky/Canada,78.0,195.0,5.0,Guard,Active,Y,1610612760.0,shai_gilgeous-alexander,2018.0,2023.0,N,Y,Y,2018,N,3,3,4,Yes
141,Shane Larkin,PG,21.5,DAL,62.0,1177.0,0.4065,13.600000000000001,0.727,0.22149999999999997,0.187,0.105,0.2135,0.273,0.4425,0.599,0.398,0.3335,0.37,0.309,0.3495,0.8165,0.0,0.0,0.122,0.35,0,0,2014,203499.0,Shane,Larkin,Shane Larkin,"Larkin, Shane",S. Larkin,shane-larkin,1992-10-02T00:00:00,Miami,USA,Miami/USA,71.0,175.0,4.0,Guard,Inactive,N,1610612751.0,shane_larkin,2013.0,2017.0,Y,Y,Y,2013,N,2,2,3,Yes
142,Solomon Hill,SF,22.5,IND,55.0,1303.5,0.4105,14.5,0.5485,0.2885,0.121,0.0795,0.06,0.4515,0.509,0.529,0.4165,0.6885,0.175,0.3155,0.375,0.8425,0.03,15.0,0.434,0.3125,0,0,2014,203524.0,Solomon,Hill,Solomon Hill,"Hill, Solomon",S. Hill,solomon-hill,1991-03-18T00:00:00,Arizona,USA,Arizona/USA,78.0,226.0,9.0,Forward,Inactive,N,0.0,solomon_hill,2013.0,2021.0,Y,Y,Y,2013,N,2,3,3,No
143,Spencer Dinwiddie,PG,21.5,DET,23.0,307.0,0.32699999999999996,12.4,0.715,0.276,0.16949999999999998,0.13,0.13,0.28500000000000003,0.392,0.535,0.1845,0.34550000000000003,0.419,0.14250000000000002,0.1195,0.0835,0.0125,1.0,0.031,0.125,2,0,2015,203915.0,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,spencer-dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,77.0,215.0,9.0,Guard,Active,Y,1610612751.0,spencer_dinwiddie,2014.0,2023.0,Y,Y,Y,2014,N,2,2,4,Yes
144,Stanley Johnson,SF,19.5,DET,75.0,1529.0,0.364,15.1,0.618,0.189,0.16199999999999998,0.123,0.144,0.382,0.404,0.6065,0.2815,0.434,0.2655,0.2995,0.3455,0.911,0.014,6.5,0.3265,0.3685,3,0,2016,1626169.0,Stanley,Johnson,Stanley Johnson,"Johnson, Stanley",S. Johnson,stanley-johnson,1996-05-29T00:00:00,Arizona,USA,Arizona/USA,78.0,242.0,8.0,Forward-Guard,Inactive,N,0.0,stanley_johnson,2015.0,2022.0,Y,Y,Y,2015,N,2,2,2,No
145,Sterling Brown,SG,22.5,MIL,56.0,905.0,0.4325,14.1,0.5425,0.3215,0.12,0.0545,0.047,0.4575,0.49850000000000005,0.5795,0.297,0.577,0.3035,0.3565,0.627,0.95,0.042499999999999996,9.0,0.40700000000000003,0.451,1,0,2018,1628425.0,Sterling,Brown,Sterling Brown,"Brown, Sterling",S. Brown,sterling-brown,1995-02-10T00:00:00,Southern Methodist,USA,Southern Methodist/USA,77.0,219.0,6.0,Guard-Forward,Inactive,N,0.0,sterling_brown,2017.0,2022.0,Y,Y,Y,2017,N,3,3,4,Yes
146,Steven Adams,C,20.5,OKC,75.5,1484.0,0.5235000000000001,3.05,0.9975,0.6315,0.3215,0.040499999999999994,0.004,0.0025,0.525,0.629,0.3515,0.2915,0.0,0.0,0.6315,0.0,0.1875,49.0,0.0,0.0,0,0,2014,203500.0,Steven,Adams,Steven Adams,"Adams, Steven",S. Adams,steven-adams,1993-07-20T00:00:00,Pittsburgh,New Zealand,Pittsburgh/New Zealand,83.0,265.0,10.0,Center,Active,Y,1610612763.0,steven_adams,2013.0,2023.0,N,Y,Y,2013,N,1,1,1,No
147,T.J. McConnell,PG,23.5,PHI,81.0,1869.5,0.4655,10.8,0.8505,0.27,0.2585,0.2075,0.115,0.1495,0.4955,0.5974999999999999,0.4425,0.48050000000000004,0.383,0.274,0.221,0.761,0.0,0.0,0.172,0.33,5,0,2016,204456.0,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,73.0,190.0,8.0,Guard,Active,Y,1610612754.0,t.j._mcconnell,2015.0,2023.0,N,Y,Y,2015,N,3,3,4,Yes
148,Talen Horton-Tucker,SG,19.5,LAL,35.5,692.5,0.4625,11.7,0.6495,0.3565,0.222,0.0525,0.0185,0.35050000000000003,0.5549999999999999,0.7085,0.394,0.243,0.111,0.295,0.474,0.865,0.058,8.0,0.261,0.2145,0,0,2020,1629659.0,Talen,Horton-Tucker,Talen Horton-Tucker,"Horton-Tucker, Talen",T. Horton-Tucker,talen-horton-tucker,2000-11-25T00:00:00,Iowa State,USA,Iowa State/USA,76.0,234.0,4.0,Guard,Active,Y,1610612762.0,talen_horton-tucker,2019.0,2023.0,Y,Y,Y,2019,N,2,2,2,No
149,Terrance Ferguson,SG,19.5,OKC,67.5,1347.0,0.4215,18.6,0.3085,0.186,0.038,0.023,0.0615,0.6915,0.5860000000000001,0.728,0.2,0.333,0.4325,0.34950000000000003,0.8200000000000001,1.0,0.07100000000000001,17.0,0.511,0.4145,0,0,2018,1628390.0,Terrance,Ferguson,Terrance Ferguson,"Ferguson, Terrance",T. Ferguson,terrance-ferguson,1998-05-17T00:00:00,Adelaide,USA,Adelaide/USA,78.0,190.0,4.0,Guard,Inactive,N,0.0,terrance_ferguson,2017.0,2020.0,Y,Y,Y,2017,N,3,3,2,No
150,Terry Rozier,PG,21.5,BOS,56.5,787.0,0.3205,14.0,0.6545,0.2835,0.11599999999999999,0.112,0.143,0.34550000000000003,0.348,0.412,0.2215,0.291,0.3625,0.27,0.2955,0.9035,0.0035,1.5,0.2725,0.311,0,0,2016,1626179.0,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,73.0,190.0,8.0,Guard,Active,Y,1610612766.0,terry_rozier,2015.0,2023.0,Y,Y,Y,2015,N,2,2,4,Yes
151,Thanasis Antetokounmpo,SF,25.0,NYK,11.0,67.5,0.625,7.55,0.771,0.7085,0.0315,0.0315,0.0,0.22899999999999998,0.8160000000000001,0.8280000000000001,0.1665,0.3335,0.0,0.0,0.45799999999999996,0.0,0.3645,6.5,0.2,0.0,0,0,2016,203648.0,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,79.0,219.0,5.0,Forward,Active,Y,1610612749.0,thanasis_antetokounmpo,2015.0,2023.0,Y,Y,Y,2014,N,1,1,1,No
152,Thomas Bryant,C,20.5,LAL,43.5,784.0,0.4985,12.3,0.6635,0.398,0.0965,0.029,0.14,0.3365,0.6605000000000001,0.8265,0.233,0.207,0.472,0.21650000000000003,0.8915,0.985,0.2195,60.0,0.2005,0.1,0,0,2018,1628418.0,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,thomas-bryant,1997-07-31T00:00:00,Indiana,USA,Indiana/USA,82.0,248.0,6.0,Center-Forward,Active,Y,1610612748.0,thomas_bryant,2017.0,2023.0,Y,Y,Y,2017,N,1,2,4,Yes
153,Tim Hardaway Jr.,SG,21.5,NYK,75.5,1778.0,0.4085,17.2,0.4925,0.1975,0.0735,0.068,0.1535,0.5075000000000001,0.4665,0.6425000000000001,0.21550000000000002,0.32199999999999995,0.4145,0.35250000000000004,0.528,0.881,0.03,20.0,0.2565,0.318,2,0,2014,203501.0,Tim,Hardaway Jr.,Tim Hardaway Jr.,"Hardaway Jr., Tim",T. Hardaway Jr.,tim-hardaway-jr,1992-03-16T00:00:00,Michigan,USA,Michigan/USA,77.0,205.0,10.0,Guard-Forward,Active,Y,1610612742.0,tim_hardaway_jr,2013.0,2023.0,Y,Y,Y,2013,N,3,3,3,No
154,Tony Bradley,C,20.5,UTA,6.0,32.5,0.3865,6.2,0.9545,0.4805,0.216,0.2135,0.0455,0.0455,0.4,0.6515,0.125,0.125,0.0,0.0,0.646,0.0,0.0315,0.5,0.0,0.0,0,0,2018,1628396.0,Tony,Bradley,Tony Bradley,"Bradley, Tony",T. Bradley,tony-bradley,1998-01-08T00:00:00,North Carolina,USA,North Carolina/USA,83.0,248.0,7.0,Center-Forward,Inactive,N,0.0,tony_bradley,2017.0,2022.0,Y,Y,Y,2017,N,1,1,4,Yes
155,Trae Young,PG,20.5,ATL,70.5,2311.5,0.4275,15.850000000000001,0.5805,0.224,0.155,0.146,0.0565,0.4195,0.489,0.579,0.4355,0.4575,0.3645,0.3425,0.186,0.3605,0.0,0.0,0.035,0.484,1,0,2019,1629027.0,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,73.0,164.0,5.0,Guard,Active,Y,1610612737.0,trae_young,2018.0,2023.0,N,Y,Y,2018,N,2,3,4,Yes
156,Trey Burke,PG,21.5,UTA,73.0,2275.0,0.374,16.4,0.6185,0.1475,0.14,0.09,0.2415,0.3815,0.405,0.502,0.324,0.365,0.40900000000000003,0.324,0.2405,0.871,0.0005,0.5,0.15,0.41200000000000003,3,0,2014,203504.0,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,1992-11-12T00:00:00,Michigan,USA,Michigan/USA,72.0,185.0,10.0,Guard,Inactive,N,1610612742.0,trey_burke,2013.0,2021.0,Y,Y,Y,2013,N,3,3,4,Yes
157,Troy Brown Jr.,SF,19.5,WAS,60.5,1256.0,0.427,13.100000000000001,0.7084999999999999,0.2705,0.20650000000000002,0.099,0.133,0.2915,0.46699999999999997,0.6970000000000001,0.315,0.2665,0.38,0.33,0.5640000000000001,0.9835,0.0495,15.0,0.2545,0.4295,1,0,2019,1628972.0,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28T00:00:00,Oregon,USA,Oregon/USA,79.0,215.0,5.0,Guard-Forward,Active,Y,1610612750.0,troy_brown_jr,2018.0,2023.0,Y,Y,Y,2018,N,2,3,3,No
158,Tyler Ennis,PG,20.5,TOT,39.5,532.5,0.405,11.4,0.746,0.34299999999999997,0.16249999999999998,0.1385,0.10250000000000001,0.254,0.438,0.509,0.32099999999999995,0.474,0.339,0.30600000000000005,0.3315,0.8335,0.007,1.0,0.20600000000000002,0.507,0,0,2015,203898.0,Tyler,Ennis,Tyler Ennis,"Ennis, Tyler",T. Ennis,tyler-ennis,1994-08-24T00:00:00,Syracuse,Canada,Syracuse/Canada,75.0,194.0,4.0,Guard,Inactive,N,1610612747.0,tyler_ennis,2014.0,2017.0,Y,Y,Y,2014,N,2,3,4,Yes
159,Tyrone Wallace,PG,23.5,LAC,46.0,739.5,0.4345,7.8,0.875,0.3325,0.3725,0.14400000000000002,0.026000000000000002,0.125,0.4635,0.6055,0.363,0.39949999999999997,0.4145,0.23049999999999998,0.5625,1.0,0.0195,4.5,0.48550000000000004,0.3695,1,0,2018,1627820.0,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,tyrone-wallace,1994-06-10T00:00:00,California,USA,California/USA,77.0,198.0,4.0,Guard,Inactive,N,0.0,tyrone_wallace,2017.0,2021.0,Y,Y,Y,2016,N,2,2,2,No
160,Tyus Jones,PG,19.5,MIN,48.5,673.5,0.38649999999999995,14.2,0.6285000000000001,0.216,0.201,0.092,0.119,0.37150000000000005,0.42100000000000004,0.534,0.4205,0.35,0.275,0.32899999999999996,0.311,0.755,0.0,0.0,0.252,0.32399999999999995,0,0,2016,1626145.0,Tyus,Jones,Tyus Jones,"Jones, Tyus",T. Jones,tyus-jones,1996-05-10T00:00:00,Duke,USA,Duke/USA,73.0,196.0,8.0,Guard,Active,Y,1610612764.0,tyus_jones,2015.0,2023.0,Y,Y,Y,2015,N,2,3,3,No
161,Victor Oladipo,PG,21.5,ORL,76.0,2530.0,0.4275,11.600000000000001,0.7655000000000001,0.406,0.098,0.0785,0.183,0.2345,0.456,0.5605,0.2545,0.36750000000000005,0.3675,0.333,0.276,0.728,0.044,41.5,0.158,0.322,4,0,2014,203506.0,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,75.0,213.0,10.0,Guard,Active,N,1610612745.0,victor_oladipo,2013.0,2023.0,N,Y,Y,2013,N,3,3,3,No
162,Wendell Carter Jr.,C,19.5,CHI,43.5,1183.0,0.5095000000000001,7.2,0.9145000000000001,0.4875,0.211,0.14100000000000001,0.0745,0.08549999999999999,0.5385,0.6805,0.353,0.446,0.313,0.1975,0.7355,1.0,0.18,58.0,0.41000000000000003,0.1605,0,0,2019,1628976.0,Wendell,Carter Jr.,Wendell Carter Jr.,"Carter Jr., Wendell",W. Carter Jr.,wendell-carter-jr,1999-04-16T00:00:00,Duke,USA,Duke/USA,82.0,270.0,5.0,Center-Forward,Active,Y,1610612753.0,wendell_carter_jr,2018.0,2023.0,N,Y,Y,2018,N,1,1,2,Yes
163,Wes Iwundu,SF,23.5,ORL,65.0,1126.5,0.4195,11.3,0.7505,0.35750000000000004,0.1555,0.10250000000000001,0.135,0.2495,0.4595,0.604,0.318,0.3605,0.3105,0.2815,0.536,1.0,0.062,14.0,0.4445,0.2455,0,0,2018,1628411.0,Wes,Iwundu,Wes Iwundu,"Iwundu, Wes",W. Iwundu,wes-iwundu,1994-12-20T00:00:00,Kansas State,USA,Kansas State/USA,78.0,195.0,6.0,Forward,Inactive,N,0.0,wes_iwundu,2017.0,2021.0,Y,Y,Y,2017,N,1,3,3,No
164,Willie Cauley-Stein,C,22.5,SAC,70.5,1416.5,0.5465,4.800000000000001,0.995,0.5255,0.2985,0.094,0.077,0.005,0.5495,0.6945,0.4195,0.3685,0.3125,0.0,0.742,0.0,0.2365,80.5,0.5,0.0,0,0,2016,1626161.0,Willie,Cauley-Stein,Willie Cauley-Stein,"Cauley-Stein, Willie",W. Cauley-Stein,willie-cauley-stein,1993-08-18T00:00:00,Kentucky,USA,Kentucky/USA,84.0,240.0,8.0,Center,Inactive,N,1610612745.0,willie_cauley-stein,2015.0,2022.0,Y,Y,Y,2015,N,1,1,4,Yes
165,Zach Collins,C,20.5,POR,71.5,1200.5,0.4355,12.15,0.6535,0.347,0.1525,0.0945,0.0615,0.347,0.49450000000000005,0.633,0.41300000000000003,0.28300000000000003,0.1815,0.3205,0.6505000000000001,0.948,0.0695,20.5,0.1915,0.3335,1,0,2018,1628380.0,Zach,Collins,Zach Collins,"Collins, Zach",Z. Collins,zach-collins,1997-11-19T00:00:00,Gonzaga,USA,Gonzaga/USA,83.0,250.0,5.0,Forward-Center,Active,Y,1610612759.0,zach_collins,2017.0,2023.0,Y,Y,Y,2017,N,2,2,3,Yes
